ann_id,Label,Start,End,Text,FileNo
T30,PROC,320,331,tratamiento,365
T31,PROC,61,63,TC,365
T32,DISO,745,769,masa sólida mediastínica,365
T33,ANAT,129,133,para,365
T34,ANAT,298,307,esofágica,365
T35,ANAT,477,491,cayado aórtico,365
T36,DISO,631,649,masa aden op ática,365
T37,DISO,685,704,neoplasia primitiva,365
T38,DISO,926,951,masa sólida renal derecha,365
T39,DISO,305,313,necrosis,365
T40,DISO,196,201,hiper,365
T41,DISO,81,83,ne,365
T42,DISO,124,127,fro,365
T43,DISO,85,87,ma,365
T44,DISO,990,1013,alteraciones vasculares,365
T45,DISO,1321,1351,adenopatías retro peritoneales,365
T46,ANAT,271,277,pelvis,365
T47,PROC,93,95,TC,365
T48,ANAT,377,385,próstata,365
T49,PROC,529,540,tratamiento,365
T50,DISO,491,501,masa renal,365
T51,DISO,751,766,lesión torácica,365
T52,PROC,307,313,medias,365
T53,PROC,261,266,tinos,365
T54,PROC,266,271,copia,365
T55,PROC,865,881,toma de biopsias,365
T56,DISO,1486,1513,carcinoma de células claras,365
T57,DISO,1625,1654,metástasis de Carcinoma Renal,365
T58,PROC,172,175,Nef,365
T59,PROC,639,650,rectomía NF,365
T60,DISO,1653,1681,carcinoma de células renales,365
T61,ANAT,1561,1587,tejido adiposo perir renal,365
T62,PROC,428,435,cirugía,365
T63,DISO,1427,1450,metástasis mediastínica,365
T64,PROC,127,129,TC,365
T65,DISO,833,846,masa pulmonar,365
T66,ANAT,1236,1255,región mediastínica,365
T1,DISO,1,5,EPOC,366
T2,DISO,8,15,fumador,366
T3,DISO,15,22,bebedor,366
T4,DISO,31,41,tumoración,366
T5,ANAT,25,31,planos,366
T6,ANAT,46,55,profundos,366
T7,ANAT,37,43,región,366
T8,ANAT,22,25,man,366
T9,ANAT,17,19,ub,366
T10,ANAT,109,121,rio esternal,366
T11,PROC,181,199,radiografía simple,366
T12,PROC,309,337,TAC con contraste endovenoso,366
T13,PROC,469,508,reconstrucción tridimensional del tórax,366
T14,DISO,131,141,tumoración,366
T15,ANAT,43,46,man,366
T16,ANAT,31,33,ub,366
T17,ANAT,193,205,rio esternal,366
T18,DISO,188,199,destrucción,366
T19,ANAT,145,153,cortical,366
T20,DISO,476,501,infiltración mediastínica,366
T21,ANAT,81,85,clav,366
T22,ANAT,127,133,ículas,366
T23,PROC,375,392,analítica general,366
T24,PROC,714,745,estudio de las inmunoglobulinas,366
T25,PROC,49,51,Ig,366
T26,PROC,26,27,G,366
T27,PROC,79,82,IgA,366
T28,PROC,82,85,IgM,366
T29,PROC,617,639,beta 2 micro globulina,366
T30,PROC,117,121,PAAF,366
T31,PROC,571,590,biopsia quiráºrgica,366
T32,PROC,280,289,citología,366
T33,PROC,993,1024,pruebas de Inmuno histo química,366
T34,PROC,199,205,CD 138,366
T35,CHEM,69,71,CD,366
T36,CHEM,71,73,LA,366
T37,CHEM,73,75,MB,366
T38,CHEM,75,77,DA,366
T39,ANAT,267,274,células,366
T40,CHEM,40,41,K,366
T41,CHEM,81,83,AP,366
T42,CHEM,83,85,PA,366
T43,ANAT,295,302,células,366
T44,DISO,173,177,plas,366
T45,DISO,89,91,mo,366
T46,DISO,271,277,citoma,366
T47,PROC,231,236,gamma,366
T48,PROC,518,529,grafia ósea,366
T49,ANAT,289,295,región,366
T50,ANAT,246,251,tumor,366
T51,ANAT,1851,1888,articulaciones esterno cla v iculares,366
T52,PROC,1123,1145,biopsia de médula ósea,366
T53,PROC,989,1008,estudio de la orina,366
T54,PROC,1485,1513,proteínas de B ence - J ones,366
T55,PROC,1513,1541,extirpación amplia en bloque,366
T56,ANAT,166,169,man,366
T57,ANAT,113,115,ub,366
T58,ANAT,685,697,rio esternal,366
T59,PROC,987,1004,resección parcial,366
T60,ANAT,237,241,clav,366
T61,ANAT,361,367,ículas,366
T62,ANAT,489,497,primeras,366
T63,ANAT,559,568,costillas,366
T64,ANAT,379,385,cuerpo,366
T65,ANAT,513,521,esternón,366
T66,ANAT,261,265,piel,366
T67,DISO,331,336,tumor,366
T68,DISO,1676,1701,infiltración mediastínica,366
T69,PROC,1157,1174,Cobertura defecto,366
T70,CHEM,277,281,poli,366
T71,CHEM,421,427,propil,366
T72,CHEM,214,217,eno,366
T73,PROC,1801,1826,sutura de los pec torales,366
T74,DISO,2191,2221,complicaciones postoperatorias,366
T75,ANAT,1037,1051,pared torácica,366
T76,ANAT,1201,1217,pieza operatoria,366
T77,DISO,533,540,células,366
T78,CHEM,1926,1951,anticuerpos anti CD 138 y,366
T79,CHEM,1171,1186,cadenas lamb da,366
T80,PROC,1739,1761,anticuerpos de cadenas,366
T81,PROC,721,730,resección,366
T82,DISO,811,821,enfermedad,366
T83,PROC,2297,2325,tratamiento con radioterapia,366
T84,PROC,1578,1597,revisión de control,366
T85,PROC,757,766,operación,366
T86,DISO,851,861,enfermedad,366
T87,DISO,2925,2959,complicaciones post - quiráºrgicas,366
T1,DISO,1,8,fumador,367
T2,DISO,18,35,dolor epigástrico,367
T3,DISO,15,22,náuseas,367
T4,DISO,16,21,mareo,367
T5,DISO,9,11,As,367
T6,DISO,26,31,tenia,367
T7,DISO,49,57,anorexia,367
T8,DISO,106,121,pérdida de peso,367
T9,PROC,89,100,exploración,367
T10,PROC,19,21,TA,367
T11,DISO,241,265,palidez cutáneo - mucosa,367
T12,ANAT,78,85,abdomen,367
T13,DISO,85,92,defensa,367
T14,DISO,365,393,signos irritación peritoneal,367
T15,DISO,323,346,doloroso a la palpación,367
T16,ANAT,151,161,epigastrio,367
T17,PROC,209,222,peristaltismo,367
T18,PROC,154,163,analítica,367
T19,PROC,19,20,H,367
T20,PROC,20,21,t,367
T21,PROC,41,43,Hb,367
T22,PROC,463,485,radiografía de abdomen,367
T23,DISO,969,1013,dilatación de asas yey un ales hidroa er eos,367
T24,PROC,438,457,ecografía abdominal,367
T25,DISO,121,126,invag,367
T26,DISO,451,469,inación intestinal,367
T27,PROC,625,649,intervención quiráºrgica,367
T28,PROC,541,561,inducción anestésica,367
T29,DISO,393,407,masa abdominal,367
T30,ANAT,320,331,mesogastrio,367
T31,PROC,811,838,laparotomía supra umbilical,367
T32,DISO,63,65,in,367
T33,DISO,97,100,tus,367
T34,DISO,67,69,us,367
T35,DISO,103,106,pec,367
T36,DISO,141,145,ción,367
T37,ANAT,433,445,asa yey unal,367
T38,PROC,778,799,resección segmentaria,367
T39,ANAT,229,235,yeyuno,367
T40,DISO,391,401,tumoración,367
T41,DISO,1281,1313,carcinoma ana plásico rab do ide,367
T42,ANAT,206,211,pared,367
T43,ANAT,673,689,capa subs er osa,367
T44,PROC,1162,1189,estudio inmunohisto químico,367
T45,CHEM,177,181,cito,367
T46,CHEM,226,231,quera,367
T47,CHEM,645,659,tinas AE - 1 /,367
T48,CHEM,95,97,AE,367
T49,CHEM,145,148,- 3,367
T50,CHEM,197,201,cito,367
T51,CHEM,251,256,quera,367
T52,CHEM,307,313,tina 7,367
T53,CHEM,209,213,cito,367
T54,CHEM,266,271,quera,367
T55,CHEM,271,276,tinas,367
T56,CHEM,56,57,v,367
T57,CHEM,225,229,imen,367
T58,CHEM,229,233,tina,367
T59,CHEM,233,237,cito,367
T60,CHEM,296,301,quera,367
T61,CHEM,421,428,tina 20,367
T62,PROC,611,621,marcadores,367
T63,CHEM,125,127,CD,367
T64,CHEM,127,129,CD,367
T65,CHEM,65,66,-,367
T66,CHEM,131,133,31,367
T67,CHEM,397,403,actina,367
T68,CHEM,202,205,des,367
T69,CHEM,273,277,mina,367
T70,CHEM,139,141,CD,367
T71,CHEM,71,72,-,367
T72,CHEM,214,217,117,367
T73,CHEM,217,220,MEL,367
T74,CHEM,147,149,AN,367
T75,CHEM,75,76,-,367
T76,CHEM,76,77,A,367
T77,CHEM,153,155,ar,367
T78,CHEM,78,79,p,367
T79,CHEM,79,80,-,367
T80,CHEM,80,81,1,367
T81,CHEM,161,163,TT,367
T82,CHEM,82,83,F,367
T83,CHEM,83,84,-,367
T84,CHEM,84,85,1,367
T85,ANAT,673,681,pulmonar,367
T86,PROC,681,689,TC torax,367
T87,DISO,1635,1654,masa hiliar derecha,367
T88,ANAT,2002,2025,bronquio lobar superior,367
T89,DISO,441,446,tenos,367
T90,PROC,1069,1081,broncoscopia,367
T91,DISO,1171,1184,engrosamiento,367
T92,ANAT,274,277,car,367
T93,ANAT,277,280,ina,367
T94,ANAT,2884,2915,bronquio lobar superior derecho,367
T95,DISO,2351,2376,tumoración endo bronquial,367
T96,PROC,666,673,biopsia,367
T1,DISO,1,16,hábitos tóxicos,368
T2,DISO,9,17,alergias,368
T3,CHEM,11,16,hidra,368
T4,CHEM,49,65,to de hidr acina,368
T5,CHEM,17,21,agua,368
T6,DISO,101,121,enrojecimiento bucal,368
T7,ANAT,85,99,labio inferior,368
T8,DISO,85,97,aftas orales,368
T9,DISO,121,136,dolor abdominal,368
T10,PROC,73,81,atendido,368
T11,PROC,71,78,prescri,368
T12,PROC,34,37,bió,368
T13,PROC,277,300,tratamiento sintomático,368
T14,DISO,417,449,lesiones eritemato - esc amos as,368
T15,ANAT,57,61,cara,368
T16,ANAT,91,97,brazos,368
T17,PROC,273,290,analítica general,368
T18,PROC,630,667,radiografías simples de tórax abdomen,368
T19,PROC,127,134,prescri,368
T20,PROC,39,41,bi,368
T21,PROC,121,127,éndole,368
T22,PROC,232,243,tratamiento,368
T23,CHEM,353,369,antihistamínicos,368
T24,DISO,691,721,lesiones eritema - esc amos as,368
T25,DISO,145,151,discon,368
T26,DISO,351,365,fort abdominal,368
T27,DISO,235,244,disgeusia,368
T28,PROC,487,505,exploración física,368
T29,PROC,757,784,analítica de sangre y orina,368
T30,PROC,494,511,bilirrubina total,368
T31,PROC,631,652,bilirrubina indirecta,368
T32,PROC,869,897,estudio ecográfico abdominal,368
T33,PROC,225,232,control,368
T34,DISO,397,409,asintomático,368
T35,PROC,375,386,bilirrubina,368
T36,PROC,666,685,dado de alta médica,368
T1,PROC,1,4,ino,369
T2,PROC,5,9,cula,369
T3,PROC,25,37,antibiograma,369
T4,ANAT,22,29,muestra,369
T5,PROC,21,26,pinch,369
T6,PROC,31,37,ándose,369
T7,ANAT,73,85,cara lateral,369
T8,ANAT,99,113,falange distal,369
T9,ANAT,89,100,dedo índice,369
T10,ANAT,55,61,guante,369
T11,DISO,111,122,inoculación,369
T12,PROC,122,133,tratamiento,369
T13,DISO,73,79,herida,369
T14,PROC,27,29,la,369
T15,PROC,295,316,vado con agua y jabón,369
T16,DISO,166,177,inoculación,369
T17,DISO,321,341,accidente de trabajo,369
T18,DISO,120,127,acciden,369
T19,DISO,73,77,tada,369
T20,PROC,58,61,Man,369
T21,PROC,41,43,to,369
T22,PROC,43,45,ux,369
T23,PROC,199,208,analítica,369
T24,PROC,231,241,serologías,369
T25,DISO,73,76,VHC,369
T26,DISO,76,79,VIH,369
T27,PROC,729,757,anticuerpos post vac un ales,369
T28,DISO,244,253,hepatitis,369
T29,DISO,141,146,signo,369
T30,DISO,204,211,síntoma,369
T31,DISO,361,373,tuberculosis,369
T32,DISO,342,353,inoculación,369
T33,DISO,353,364,inoculación,369
T34,DISO,100,103,páp,369
T35,DISO,511,526,ula eritematosa,369
T36,DISO,736,757,dolorosa a la presión,369
T37,DISO,721,741,adenopatías axilares,369
T38,DISO,260,267,clínica,369
T39,PROC,267,274,Biopsia,369
T40,DISO,235,241,lesión,369
T41,DISO,241,247,lesión,369
T42,PROC,329,337,consulta,369
T43,PROC,295,302,biopsia,369
T44,PROC,345,353,exéresis,369
T45,DISO,265,271,lesión,369
T46,DISO,1081,1105,dermatitis granulomatosa,369
T47,DISO,369,377,necrosis,369
T48,DISO,1035,1057,dermatitis tuberculosa,369
T49,PROC,913,932,Anatomía patológica,369
T50,DISO,1177,1201,dermatitis granulomatosa,369
T51,DISO,1101,1123,dermatitis tuberculosa,369
T52,PROC,1123,1145,estudio microbiológico,369
T53,PROC,313,319,cultiv,369
T54,PROC,1220,1243,Estudio Microbi ológico,369
T55,PROC,595,606,Diagnóstico,369
T56,DISO,1156,1177,Tuberculosis Cu tánea,369
T57,PROC,1625,1654,tratamiento antitu bercul oso,369
T58,CHEM,628,639,rifampicina,369
T59,CHEM,349,355,isonia,369
T60,CHEM,237,241,zida,369
T61,CHEM,241,245,pira,369
T62,CHEM,184,187,zin,369
T63,CHEM,311,316,amida,369
T64,CHEM,694,705,rifampicina,369
T65,CHEM,385,391,isonia,369
T66,CHEM,261,265,zida,369
T1,DISO,1,6,dolor,370
T2,ANAT,20,39,región sub pa telar,370
T3,ANAT,15,22,rodilla,370
T4,ANAT,37,49,articulación,370
T5,PROC,73,91,exploración física,370
T6,DISO,91,109,lesión eritematosa,370
T7,ANAT,115,134,región sub pa telar,370
T8,DISO,106,121,dolor palpación,370
T9,DISO,193,217,herida inciso - con tusa,370
T10,DISO,46,51,dolor,370
T11,DISO,71,78,síntoma,370
T12,DISO,56,61,osteo,370
T13,DISO,37,40,con,370
T14,DISO,40,43,dro,370
T15,DISO,29,31,ma,370
T16,ANAT,106,113,rodilla,370
T17,DISO,129,137,secuelas,370
T18,PROC,375,397,radiografía de control,370
T19,DISO,307,324,accidente laboral,370
T20,CHEM,77,81,term,370
T21,CHEM,141,148,ómetros,370
T22,CHEM,169,177,mercurio,370
T23,CHEM,89,93,term,370
T24,CHEM,162,169,ómetros,370
T25,CHEM,193,201,mercurio,370
T26,ANAT,176,183,rodilla,370
T27,DISO,625,649,herida inciso - con tusa,370
T28,PROC,298,309,exploración,370
T29,CHEM,113,117,term,370
T30,DISO,494,511,accidente laboral,370
T31,PROC,841,869,medida higiénico - sanitaria,370
T32,DISO,218,225,derrame,370
T33,CHEM,257,265,mercurio,370
T34,PROC,826,851,radiografía de la rodilla,370
T35,DISO,817,841,cuerpo extraá±o metálico,370
T36,ANAT,106,109,bur,370
T37,ANAT,469,482,sa rotul iana,370
T38,CHEM,297,305,mercurio,370
T39,PROC,419,430,diagnóstico,370
T40,DISO,625,641,bursitis química,370
T41,CHEM,321,329,mercurio,370
T42,DISO,370,379,toxicidad,370
T43,CHEM,211,216,metal,370
T44,PROC,2022,2069,extracción de la bur sa rotul iana en quirófano,370
T45,PROC,89,91,es,370
T46,PROC,226,231,copia,370
T47,CHEM,369,377,mercurio,370
T48,ANAT,565,577,articulación,370
T49,DISO,337,344,secuela,370
T50,DISO,295,301,lesión,370
T1,PROC,1,15,reconocimiento,371
T2,DISO,8,15,fumador,371
T3,DISO,31,46,hábitos tóxicos,371
T4,CHEM,34,45,medicamento,371
T5,DISO,57,71,muerte sáºbita,371
T6,DISO,41,49,síncopes,371
T7,DISO,25,29,lipo,371
T8,DISO,29,33,timi,371
T9,DISO,17,19,as,371
T10,DISO,109,121,convulsiones,371
T11,DISO,291,320,respiración nocturna ag ónica,371
T12,DISO,144,157,palpitaciones,371
T13,PROC,253,274,reconocimiento médico,371
T14,PROC,170,183,examen físico,371
T15,PROC,407,436,exploraciones complementarias,371
T16,PROC,46,49,ECG,371
T17,DISO,305,324,síndrome de Brugada,371
T18,PROC,715,757,valoración clínica y electrocardi ográfica,371
T19,PROC,127,134,test de,371
T20,CHEM,20,21,f,371
T21,CHEM,181,190,lecainida,371
T22,PROC,232,243,diagnóstico,371
T23,DISO,45,47,SB,371
T24,PROC,599,625,estratificación del riesgo,371
T25,PROC,649,676,estudio electrofisi ológico,371
T26,PROC,926,963,protocolo de estimulación ventricular,371
T27,DISO,911,946,arritmias ventriculares sosten idas,371
T28,DISO,55,57,SB,371
T29,DISO,477,494,riesgo arrít mico,371
T30,CHEM,233,241,fármacos,371
T31,CHEM,181,187,drogas,371
T32,PROC,652,673,tratamiento en érgico,371
T33,DISO,417,430,cuadro febril,371
T34,DISO,199,205,fiebre,371
T35,DISO,783,806,arritmias ventriculares,371
T36,PROC,561,577,estudio genético,371
T1,DISO,1,22,accidente laboral con,372
T2,PROC,25,49,revisión de caso clínico,372
T3,PROC,33,49,pruebas confirma,372
T4,DISO,79,105,enfermedades transmisibles,372
T5,PROC,41,51,analíticas,372
T6,PROC,166,199,marcadores virales para Hepatitis,372
T7,DISO,73,85,alza térmica,372
T8,DISO,106,121,dolor abdominal,372
T9,ANAT,89,100,hipocondrio,372
T10,PROC,208,231,tratamiento ambulatorio,372
T11,DISO,151,166,nauseas vómitos,372
T12,DISO,78,85,astenia,372
T13,DISO,37,40,col,372
T14,DISO,53,57,uria,372
T15,DISO,29,31,ac,372
T16,DISO,61,65,olia,372
T17,DISO,145,154,ictericia,372
T18,PROC,120,127,ingreso,372
T19,PROC,163,172,analítica,372
T20,PROC,77,81,iado,372
T21,PROC,341,358,enzimas hepáticas,372
T22,DISO,106,111,hiper,372
T23,DISO,111,116,trans,372
T24,DISO,47,49,am,372
T25,DISO,145,151,inemia,372
T26,PROC,751,781,serología para hepatitis A y B,372
T27,PROC,469,487,tratamiento médico,372
T28,CHEM,28,29,K,372
T29,CHEM,85,88,ona,372
T30,CHEM,30,31,k,372
T31,CHEM,91,94,ión,372
T32,CHEM,32,33,L,372
T33,CHEM,97,100,iso,372
T34,CHEM,34,35,z,372
T35,CHEM,103,106,ima,372
T36,CHEM,36,37,N,372
T37,CHEM,145,149,ervo,372
T38,CHEM,75,77,bi,372
T39,CHEM,77,79,ón,372
T40,CHEM,196,201,Gamma,372
T41,CHEM,1161,1190,globulina Humana Pol ivalente,372
T42,PROC,329,337,vacunada,372
T43,DISO,463,474,Hepatitis A,372
T44,DISO,474,485,Hepatitis B,372
T45,PROC,529,541,dada de alta,372
T46,PROC,811,829,seguimiento médico,372
T47,PROC,1335,1364,reconocimiento médico laboral,372
T48,DISO,142,145,VHC,372
T49,DISO,145,148,VIH,372
T50,DISO,932,951,accidente biológico,372
T51,PROC,901,919,control serológico,372
T52,DISO,256,261,virus,372
T53,DISO,885,902,accidente laboral,372
T54,DISO,1167,1189,enfermedad profesional,372
T1,DISO,1,25,Diabetes Mellitus tipo I,373
T2,DISO,30,59,Síndrome de Táºn el Car piano,373
T3,DISO,59,88,derrame accidental de líquido,373
T4,CHEM,7,9,Bi,373
T5,CHEM,17,21,guan,373
T6,CHEM,11,13,id,373
T7,ANAT,37,43,cuerpo,373
T8,DISO,148,169,lesiones ampol los as,373
T9,ANAT,105,118,región dorsal,373
T10,ANAT,64,71,dedo de,373
T11,ANAT,31,34,pie,373
T12,PROC,89,97,tratadas,373
T13,PROC,85,92,cirugía,373
T14,DISO,248,267,signos de flo gosis,373
T15,DISO,127,136,secreción,373
T16,PROC,106,113,cultiva,373
T17,PROC,177,188,tratamiento,373
T18,PROC,205,217,antibiograma,373
T19,DISO,91,96,edema,373
T20,DISO,514,541,osteomielitis de la falange,373
T21,PROC,81,85,ampu,373
T22,PROC,64,67,tar,373
T23,ANAT,89,93,dedo,373
T24,DISO,254,265,incapacidad,373
T25,PROC,529,551,pruebas de provocación,373
T26,CHEM,326,339,desinfectante,373
T27,DISO,521,541,accidente de trabajo,373
T28,DISO,460,477,lesión permanente,373
T1,PROC,1,9,exéresis,374
T2,DISO,33,65,melanoma cutáneo maligno nodular,374
T3,ANAT,13,19,hombro,374
T4,PROC,22,29,tratada,374
T5,CHEM,41,51,interferón,374
T6,PROC,46,55,controles,374
T7,PROC,43,50,ingresa,374
T8,DISO,134,153,oclusión intestinal,374
T9,PROC,105,118,TAC abdominal,374
T10,DISO,46,51,invag,374
T11,DISO,281,309,inación de intestino delgado,374
T12,PROC,122,133,Tratamiento,374
T13,PROC,385,417,intervención quiráºrgica urgente,374
T14,PROC,391,421,resección segmentaria de íleon,374
T15,DISO,337,361,tumoración intral uminal,374
T16,ANAT,91,97,serosa,374
T17,DISO,417,443,tumoraciones poli po ideas,374
T18,PROC,86,91,resec,374
T19,PROC,199,210,diagnóstico,374
T20,PROC,362,381,cirugía de urgencia,374
T21,DISO,281,295,complicaciones,374
T22,PROC,442,463,Estudio macros cópico,374
T23,ANAT,221,231,superficie,374
T24,ANAT,139,145,serosa,374
T25,ANAT,193,201,pliegues,374
T26,DISO,301,313,tumoraciones,374
T27,PROC,27,28,M,374
T28,PROC,55,57,ic,374
T29,ANAT,197,204,células,374
T30,ANAT,291,301,citoplasma,374
T31,CHEM,241,249,melanina,374
T32,ANAT,311,321,citoplasma,374
T33,DISO,225,232,mitosis,374
T34,DISO,232,239,células,374
T35,DISO,171,176,ulcer,374
T36,ANAT,211,217,mucosa,374
T37,ANAT,577,593,pared intestinal,374
T38,ANAT,112,115,mes,374
T39,ANAT,267,274,enterio,374
T40,ANAT,391,401,vasculares,374
T41,ANAT,681,698,células tumorales,374
T42,CHEM,1313,1345,anticuerpos monoclonales HM B 45,374
T43,CHEM,673,689,proteína S - 100,374
T44,PROC,259,265,immuno,374
T45,PROC,221,226,histo,374
T46,PROC,316,323,química,374
T47,DISO,1427,1458,metástasis en intestino delgado,374
T48,DISO,753,769,melanoma cutáneo,374
T49,PROC,1393,1422,opción quiráºrgica de rescate,374
T50,PROC,1422,1451,tránsito de intestino delgado,374
T51,DISO,401,409,lesiones,374
T52,ANAT,1072,1093,unión yeyuno - ile al,374
T53,PROC,157,160,PET,374
T54,ANAT,584,595,línea media,374
T55,ANAT,487,496,abdominal,374
T56,PROC,386,393,reinter,374
T57,PROC,337,343,venida,374
T58,PROC,1141,1161,resección intestinal,374
T59,ANAT,349,355,yeyuno,374
T60,ANAT,296,301,íleon,374
T61,DISO,601,611,enfermedad,374
T62,PROC,1099,1117,estudio patológico,374
T63,DISO,435,442,tumores,374
T1,DISO,1,16,dolor abdominal,375
T2,ANAT,12,23,hipocondrio,375
T3,PROC,37,55,exploración física,375
T4,PROC,70,93,exámenes de laboratorio,375
T5,PROC,61,76,perfil hepático,375
T6,PROC,96,115,ecografía abdominal,375
T7,DISO,145,169,lesión quística hepática,375
T8,ANAT,64,73,hepáticos,375
T9,ANAT,113,127,hilio hepático,375
T10,DISO,91,101,malignidad,375
T11,PROC,231,254,tratamiento quiráºrgico,375
T12,PROC,122,133,intervenida,375
T13,DISO,181,196,lesión quística,375
T14,ANAT,183,197,hilio hepático,375
T15,ANAT,253,271,bifurcación portal,375
T16,ANAT,376,401,vena supra hepática media,375
T17,PROC,65,69,quis,375
T18,PROC,35,37,to,375
T19,PROC,55,58,per,375
T20,PROC,20,21,i,375
T21,PROC,41,43,qu,375
T22,PROC,85,89,iste,375
T23,PROC,133,139,ctomía,375
T24,PROC,369,385,control vascular,375
T25,PROC,289,301,dada de alta,375
T26,PROC,576,599,diagnóstico histológico,375
T27,DISO,625,649,quiste hepático cili ado,375
T1,DISO,1,19,malestar abdominal,376
T2,PROC,12,23,Intervenida,376
T3,DISO,35,52,carcinoma de mama,376
T4,PROC,28,37,ecografía,376
T5,PROC,61,76,TAC abdominales,376
T6,DISO,161,193,masa multi qu ística pancreática,376
T7,PROC,157,183,punción aspiración biopsia,376
T8,DISO,50,57,células,376
T9,DISO,65,73,malignas,376
T10,DISO,190,211,dolor abdominal sordo,376
T11,PROC,181,199,exploración física,376
T12,PROC,100,109,analítica,376
T13,PROC,361,391,Marcadores tumorales en sangre,376
T14,PROC,14,15,C,376
T15,PROC,29,31,EA,376
T16,PROC,91,97,Ca 125,376
T17,PROC,145,154,Ca 19 . 9,376
T18,PROC,324,343,Ecografía abdominal,376
T19,DISO,379,400,formaciones quísticas,376
T20,ANAT,324,341,celda pancreática,376
T21,DISO,101,106,micro,376
T22,DISO,106,111,calci,376
T23,DISO,221,231,ficaciones,376
T24,DISO,116,121,cisto,376
T25,DISO,649,676,adenoma pancreático gigante,376
T26,PROC,326,339,TAC abdominal,376
T27,PROC,443,460,RMN con contraste,376
T28,PROC,892,925,punción aspiración con aguja fina,376
T29,DISO,197,204,quistes,376
T30,DISO,204,211,células,376
T31,PROC,601,621,marcadores tumorales,376
T32,ANAT,497,513,líquido quístico,376
T33,PROC,193,199,Ca 125,376
T34,PROC,298,307,Ca 19 . 9,376
T35,PROC,103,106,CEA,376
T36,PROC,386,397,diagnostica,376
T37,DISO,181,186,cisto,376
T38,DISO,1333,1369,"adenoma gigante de páncreas , seroso",376
T39,PROC,647,664,estudio de imagen,376
T40,PROC,898,921,tratamiento quiráºrgico,376
T1,PROC,1,8,ingresa,377
T2,DISO,29,57,deterioro del estado general,377
T3,DISO,15,22,astenia,377
T4,DISO,25,33,anorexia,377
T5,DISO,61,76,pérdida de peso,377
T6,PROC,56,67,Intervenido,377
T7,DISO,157,183,adenocarcinoma de próstata,377
T8,PROC,85,97,radioterapia,377
T9,PROC,57,64,ingreso,377
T10,PROC,280,311,tratamiento con hormono terapia,377
T11,PROC,261,287,tratamiento radio terápico,377
T12,ANAT,111,121,intestinal,377
T13,DISO,85,92,diarrea,377
T14,DISO,183,197,estreá±imiento,377
T15,DISO,211,226,dolores cólicos,377
T16,DISO,436,465,urgencia tenesmo defec atorio,377
T17,PROC,289,307,exploración física,377
T18,ANAT,120,127,abdomen,377
T19,DISO,145,153,doloroso,377
T20,DISO,115,121,ruidos,377
T21,DISO,401,421,signos obstruc tivos,377
T22,DISO,106,111,masas,377
T23,DISO,177,185,megalias,377
T24,DISO,254,265,adenopatías,377
T25,DISO,145,151,fiebre,377
